,id,original_title,popularity,release_date
1559,9503,Die PÃ¤pstin,0.5357069999999989,10/22/09
1560,29483,Beautiful Kate,0.534927,6/13/09
1561,31723,Women in Trouble,0.534693,11/13/09
1562,22824,The Fourth Kind,0.5291600000000001,11/6/09
1563,35939,Glorious 39,0.52377,11/20/09
1564,36691,Solitary Man,0.520419,9/7/09
1565,35052,Cracks,0.518084,12/4/09
1566,71883,Redline,0.515547,8/14/09
1567,42171,The Infidel,0.5137390000000001,9/16/09
1568,38542,The Disappearance of Alice Creed,0.510379,9/12/09
1569,16558,Duplicity,0.508705,3/19/09
1570,53729,Wild Cherry,0.507995,2/7/09
1571,22855,Superman/Batman: Public Enemies,0.502164,9/29/09
1572,28739,Cabin Fever 2: Spring Fever,0.501753,8/11/09
1573,22640,Shrink,0.495483,6/8/09
1574,13975,In the Electric Mist,0.49396899999999994,2/20/09
1575,14749,Space Buddies,0.49272200000000005,2/2/09
1576,15359,Wonder Woman,0.492691,3/3/09
1577,29963,Bright Star,0.49236599999999997,11/5/09
1578,80527,Stargate SG-1: Children of the Gods,0.487353,7/21/09
1579,26920,Assassin's Creed: Lineage,0.48705,10/25/09
1580,25602,Ninja,0.486687,10/22/09
1581,24833,Santa Buddies,0.486267,11/19/09
1582,16614,Adventureland,0.480074,4/3/09
1583,12569,Extract,0.47888800000000004,9/3/09
1584,22620,Scooby-Doo! The Mystery Begins,0.47724300000000003,9/12/09
1585,34769,Defendor,0.47668699999999997,9/12/09
1586,30844,Beauty and the Beast,0.475826,11/4/09
1587,23568,American Virgin,0.47451499999999996,10/3/09
1588,10197,Nine,0.472113,12/3/09
1589,291092,Red Riding: In the Year of Our Lord 1983,0.47206400000000004,2/28/09
1590,28089,The Messenger,0.471747,11/13/09
1591,19904,The Stepfather,0.471412,10/16/09
1592,28677,Without a Paddle: Nature's Calling,0.47063999999999995,1/13/09
1593,19255,Away We Go,0.461154,6/5/09
1594,23049,My Life in Ruins,0.45893199999999995,2/6/09
1595,10024,My Sister's Keeper,0.457298,6/26/09
1596,45098,Seulpeumboda deo seulpeun Iyagi,0.454896,3/11/09
1597,38780,Rampage,0.452402,8/14/09
1598,23128,The Cove,0.449535,7/31/09
1599,17332,The Soloist,0.44710600000000006,4/24/09
1600,278604,"Family Guy Presents: Something, Something, Something, Dark Side",0.442826,10/17/09
1601,13207,Friday the 13th,0.44144399999999995,2/11/09
1602,32395,The Greatest,0.439396,1/17/09
1603,15577,Crossing Over,0.438147,2/27/09
1604,18405,The Last House on the Left,0.43466000000000005,3/13/09
1605,37080,Mother and Child,0.430617,11/7/09
1606,34003,Turtles Forever,0.430112,11/21/09
1607,25941,Harry Brown,0.429492,11/11/09
1608,19959,Surrogates,0.427479,9/24/09
1609,34626,Merantau,0.42714799999999997,8/6/09
1610,22164,Blood and Bone,0.426762,2/7/09
1611,19794,Labor Pains,0.426316,7/19/09
1612,15268,Street Fighter: The Legend of Chun-Li,0.426205,2/27/09
1613,15189,Hotel for Dogs,0.424415,1/16/09
1614,30431,Creation,0.421521,9/25/09
1615,25968,Veronika Decides to Die,0.42089,5/16/09
1616,16418,Barbie Presents: Thumbelina,0.41738400000000003,2/24/09
1617,29917,Exam,0.416013,6/19/09
1618,17335,Obsessed,0.415099,4/24/09
1619,11928,Tetro,0.41491000000000006,6/11/09
1620,25754,Children of the Corn,0.24981799999999998,9/26/09
1621,26583,The Keeper,0.412708,10/3/09
1622,18238,Lesbian Vampire Killers,0.29573499999999997,3/16/09
1623,29182,44 Inch Chest,0.41083000000000003,10/8/09
1624,60821,The Good Witch's Garden,0.40967299999999995,2/7/09
1625,22798,Whip It,0.409005,9/13/09
1626,46584,The Trotsky,0.408711,9/11/09
1627,36800,Metropia,0.40847,10/21/09
1628,19833,In the Loop,0.405888,1/22/09
1629,13576,Michael Jackson's This Is It,0.405828,10/28/09
1630,32868,The Vicious Kind,0.37164200000000003,1/17/09
1631,36811,The Last Station,0.403188,9/4/09
1632,52799,Contracorriente,0.40169699999999997,9/23/09
1633,19823,Dolan's Cadillac,0.401071,10/23/09
1634,22084,Dadnapped,0.400567,1/1/09
1635,8284,The Limits of Control,0.39805100000000004,5/1/09
1636,26035,According to Greta,0.397409,11/25/09
1637,32985,Solomon Kane,0.39561599999999997,9/16/09
1638,32678,Dead Man Running,0.475095,1/1/09
1639,29426,Survival of the Dead,0.394989,9/9/09
1640,21724,Dance Flick,0.394271,5/22/09
1641,17577,The Devil's Tomb,0.393762,5/26/09
1642,291081,Red Riding: In the Year of Our Lord 1974,0.391927,2/28/09
1643,23566,Barbie and the Three Musketeers,0.391867,9/15/09
1644,2080,X-Men Origins: Wolverine,0.391859,4/28/09
1645,14141,Balls Out: The Gary Houseman Story,0.389989,1/13/09
1646,53985,Mutant Pumpkins from Outer Space,0.388271,10/28/09
1647,33974,Mammoth,0.388227,1/19/09
1648,17532,S. Darko,0.38802600000000004,4/28/09
1649,176241,Prison Break: The Final Break,0.383827,5/26/09
1650,16652,Happily N'Ever After 2,0.382268,3/24/09
1651,37178,Virtuality,0.381469,6/26/09
1652,71866,Tanner Hall,0.378554,9/14/09
1653,24804,Black Dynamite,0.37852199999999997,10/16/09
1654,23410,The Thaw,0.377372,1/1/09
1655,28053,City Island,0.37654299999999996,3/6/09
1656,28118,The Gruffalo,0.376307,12/25/09
1657,26963,The Secret of Kells,0.374157,2/9/09
1658,8915,Amelia,0.37049699999999997,10/22/09
1659,14853,Screamers: The Hunting,0.370303,2/17/09
1660,33997,Desert Flower,0.370172,9/24/09
1661,24480,Partly Cloudy,0.369792,5/28/09
1662,21467,Der Knochenmann,0.369406,2/9/09
1663,14711,Afro Samurai: Resurrection,0.36903800000000003,1/25/09
1664,36939,Boogie Woogie,0.366021,6/17/09
1665,16325,Echelon Conspiracy,0.365372,2/27/09
1666,25137,Beyond a Reasonable Doubt,0.363832,2/5/09
1667,52505,Love and Other Impossible Pursuits,0.362858,11/5/09
1668,33788,Possession,0.360935,7/16/09
1669,49522,Nativity!,0.360715,11/27/09
1670,25846,BaarÃ¬a,0.088773,9/2/09
1671,24589,Dug's Special Mission,0.358304,11/9/09
1672,41360,Hunter Prey,0.356006,1/1/09
1673,22805,Motherhood,0.248559,1/21/09
1674,14536,New in Town,0.35320300000000004,1/30/09
1675,12404,Me and Orson Welles,0.348842,11/25/09
1676,25132,Shorts,0.34770700000000004,8/21/09
1677,44027,"My Son, My Son, What Have Ye Done",0.34638,9/6/09
1678,61872,Alice,0.342084,12/6/09
1679,19556,Miss March,0.340416,3/13/09
1680,66113,In Her Skin,0.33965700000000004,3/13/09
1681,16759,Five Minutes of Heaven,0.376614,1/19/09
1682,16604,Super Rhino,0.569186,3/21/09
1683,26693,Ju-on: Shiroi rÃ´jo,0.338175,6/27/09
1684,4475,The Private Lives of Pippa Lee,0.336426,7/7/09
1685,19724,Imagine That,0.336167,6/19/09
1686,14857,Personal Effects,0.33561199999999997,2/6/09
1687,28665,Fame,0.33355100000000004,1/1/09
1688,16167,From Within,0.116657,3/31/09
1689,26722,Nine Miles Down,0.332142,10/1/09
1690,26621,Robin Williams: Weapons of Self Destruction,0.330949,12/6/09
1691,26809,Prep & Landing,0.330513,12/8/09
1692,22820,Gentlemen Broncos,0.32918000000000003,9/30/09
1693,16335,Walled In,0.32336,2/20/09
1694,37169,The Human Centipede (First Sequence),0.32261999999999996,4/26/09
1695,26587,Dread,0.32251599999999997,7/14/09
1696,14164,Dragonball Evolution,0.32232,4/1/09
1697,8316,The Countess,0.232913,2/9/09
1698,5937,John Rabe,0.319742,4/2/09
1699,26688,Sorority Row,0.31953200000000004,9/9/09
1700,24051,Hardwired,0.317799,11/3/09
1701,24271,The Maiden Heist,0.317301,5/9/09
1702,17669,The Last Templar,0.317069,1/1/09
1703,19688,Middle of Nowhere,0.315422,7/24/09
1704,20777,The Killing Room,0.31482,1/16/09
1705,25983,The House of the Devil,0.31344,4/25/09
1706,16985,Legally Blondes,0.311776,4/28/09
1707,79896,The Revenant,0.3106,8/16/09
1708,29159,Giallo,0.309467,6/25/09
1709,21862,Deep in the Valley,0.30935999999999997,8/28/09
1710,37534,The New Daughter,0.303296,12/18/09
1711,33511,Nowhere Boy,0.302925,12/25/09
1712,21634,Prayers for Bobby,0.302095,2/27/09
1713,37565,St Trinian's 2: The Legend of Fritton's Gold,0.30091999999999997,12/18/09
1714,11388,Stay Cool,0.300313,4/23/09
1715,14028,Behind Enemy Lines III: Colombia,0.299873,1/6/09
1716,27588,Forget Me Not,0.298874,10/22/09
1717,14849,Dead Like Me: Life After Death,0.297677,2/17/09
1718,28499,Open Graves,0.29476199999999997,9/19/09
1719,22683,Gifted Hands: The Ben Carson Story,0.263791,2/7/09
1720,24884,B.O.B.'s Big Break,0.29434499999999997,9/30/09
1721,19458,Princess Protection Program,0.29434299999999997,6/18/09
1722,22215,ChÃ©ri,0.292324,2/10/09
1723,16440,Tales of the Black Freighter,0.292125,3/24/09
1724,41479,The Joneses,0.290674,9/13/09
1725,20407,Arlen Faber,0.290454,1/18/09
1726,14726,Espion(s),0.286478,1/28/09
1727,50506,Mrs. Miracle,0.2856,12/5/09
1728,17927,Fired Up!,0.285353,2/20/09
1729,40850,Cherrybomb,0.28533800000000004,2/8/09
1730,26820,My One and Only,0.284095,8/21/09
1731,31218,The Firm,0.283496,9/18/09
1732,27989,Serious Moonlight,0.279941,12/4/09
1733,22717,Wanted,0.278387,9/18/09
1734,20178,World's Greatest Dad,0.278321,8/20/09
1735,20618,Road Trip: Beer Pong,0.27373000000000003,8/11/09
1736,17680,The Girlfriend Experience,0.272422,1/20/09
1737,27646,Night of the Demons,0.27114699999999997,8/30/09
1738,36597,Wuthering Heights,0.10366099999999999,1/18/09
1739,37190,Transylmania,0.270283,12/4/09
1740,24832,Damage,0.269902,10/5/09
1741,26588,Summer's Blood,0.266625,11/2/09
1742,30250,Cold Souls,0.26626700000000003,8/7/09
1743,16931,Into the Blue 2: The Reef,0.265405,4/21/09
1744,28465,A Dangerous Man,0.265119,1/1/09
1745,37659,When You're Strange,0.356209,1/17/09
1746,15052,The Lodger,0.215709,1/14/09
1747,23382,Dark Country,0.252355,10/5/09
1748,2325,Leningrad,0.258982,1/1/09
1749,41522,The Phantom,0.13356500000000002,12/20/09
1750,101907,Hulk vs. Thor,0.256975,1/27/09
1751,42556,12 Men of Christmas,0.07309,12/5/09
1752,36123,Under the Sea 3D,0.251166,2/13/09
1753,36465,Into the Storm,0.250389,5/31/09
1754,22494,Frequently Asked Questions About Time Travel,0.25035100000000005,4/24/09
1755,33806,De helaasheid der dingen,0.24983899999999998,10/7/09
1756,25704,Post Grad,0.249295,8/21/09
1757,21398,Grace,0.32124400000000003,8/14/09
1758,25183,Paper Heart,0.118533,7/31/09
1759,21469,Across the Hall,0.242864,8/27/09
1760,27310,The Marine 2,0.242794,12/29/09
1761,25642,Ben 10: Alien Swarm,0.24223899999999998,1/1/09
1762,20606,Doghouse,0.24075700000000003,6/11/09
1763,24001,The Hills Run Red,0.16831600000000002,9/29/09
1764,18898,Looking for Eric,0.271818,5/27/09
1765,26320,Taking Woodstock,0.23504499999999998,9/3/09
1766,72962,George & A.J.,0.781772,11/10/09
1767,26342,The Terminators,0.235186,4/28/09
1768,25405,Taking Chance,0.118447,9/21/09
1769,14410,Notorious,0.232346,1/16/09
1770,46420,The Loved Ones,0.23156,9/13/09
1771,26171,Everybody's Fine,0.23095300000000002,12/4/09
1772,22259,Bionicle: The Legend Reborn,0.230359,8/24/09
1773,34592,ZMD: Zombies of Mass Destruction,0.42857399999999995,1/1/09
1774,25196,Crazy Heart,0.22600900000000002,12/16/09
1775,28479,The Three Investigators and the Secret of Terror Castle,0.225875,3/19/09
1776,23173,Tormented,0.213292,5/22/09
1777,19905,"The Goods: Live Hard, Sell Hard",0.196421,8/14/09
1778,33195,Triage,0.222544,1/1/09
1779,22136,Ricky,0.221791,2/11/09
1780,38850,Stolen Lives,0.22081900000000002,10/10/09
1781,20825,I Hate Valentine's Day,0.21893,6/27/09
1782,18472,Driven To Kill,0.21860900000000003,5/1/09
1783,28019,"Give 'em Hell, Malone",0.216906,1/1/09
1784,31169,The Courageous Heart of Irena Sendler,0.21323699999999998,4/19/09
1785,34188,The Jerk Theory,0.21229499999999998,2/5/09
1786,32338,Jusqu'Ã  toi,0.212004,7/29/09
1787,41009,Perrierâ€™s Bounty,0.20979,9/11/09
1788,51249,Alabama Moon,0.223951,9/27/09
1789,23720,Humpday,0.20908400000000002,9/16/09
1790,23127,The Haunted World of El Superbeasto,0.20904299999999998,9/12/09
1791,22135,Not Forgotten,0.206657,1/1/09
1792,29919,The Six Wives of Henry Lefay,0.20381300000000002,1/1/09
1793,52034,Tetsuo: The Bullet Man,0.203707,9/5/09
1794,39545,TiMER,0.196413,5/14/09
1795,23044,The September Issue,0.195364,8/28/09
1796,15135,Feast III: The Happy Finish,0.284873,2/17/09
1797,43937,Like Dandelion Dust,0.182881,2/5/09
1798,19268,Tellement proches,0.193267,6/17/09
1799,22681,Homecoming,0.529037,7/17/09
1800,30128,I Hope They Serve Beer in Hell,0.190162,9/25/09
1801,29134,Amreeka,0.188104,1/17/09
1802,183894,Emma,0.189207,10/11/09
1803,32084,Lebanon,0.14085999999999999,10/10/09
1804,17911,Mega Shark vs Giant Octopus,0.187796,5/19/09
1805,19106,Lascars,0.185586,6/17/09
1806,22492,It Might Get Loud,0.182403,8/14/09
1807,18759,The Cell 2,0.181456,2/27/09
1808,18480,BrÃ¼no,0.180029,7/8/09
1809,26736,Wizards of Waverly Place: The Movie,0.179972,8/28/09
1810,37721,Accidents Happen,0.176846,4/23/09
1811,51880,Oscar et la dame Rose,0.170087,11/15/09
1812,23404,Command Performance,0.168985,1/1/09
1813,15060,Futurama: Into the Wild Green Yonder,0.236277,2/23/09
1814,27169,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,0.166774,11/8/09
1815,44571,The King of Fighters,0.16534300000000002,11/4/09
1816,38087,Mystery Team,0.165257,8/28/09
1817,17632,The Hunt for Gollum,0.164377,5/4/09
1818,21033,Beautiful,0.159638,4/27/09
1819,30685,Blood Creek,0.159615,10/9/09
1820,15338,Ace Ventura Jr: Pet Detective,0.158652,3/3/09
1821,46127,Sorority Wars,0.158638,1/2/09
1822,28520,Uncertainty,0.157549,11/15/09
1823,14549,Night Train,0.23818000000000003,4/15/09
1824,22476,Infestation,0.15559,2/5/09
1825,18065,Next Day Air,0.15551900000000002,2/6/09
1826,39037,The Good Guy,0.154563,4/25/09
1827,26223,The Canyon,0.32819899999999996,10/23/09
1828,19139,Goal! III: Taking On The World,0.149553,1/1/09
1829,24438,Did You Hear About The Morgans?,0.145905,12/17/09
1830,19508,Garfield's Pet Force,0.14538800000000002,8/5/09
1831,1977,The Grudge 3,0.145081,5/12/09
1832,22175,The Shortcut,0.24850799999999998,2/7/09
1833,282963,Doctor Who: Planet of the Dead,0.143953,7/26/09
1834,27866,Kevin Hart: I'm a Grown Little Man,0.14260899999999999,2/3/09
1835,18955,Coco,0.141098,7/21/09
1836,35436,Le Vilain,0.137731,11/25/09
1837,26032,Make the Yuletide Gay,0.137656,11/1/09
1838,41144,To Save A Life,0.135641,11/5/09
1839,56704,Le Coach,0.057316,9/9/09
1840,22800,Good Hair,0.13313,10/9/09
1841,24869,Ink,0.13284100000000001,1/23/09
1842,14838,Hit and Run,0.190628,1/13/09
1843,27561,Trailer Park Boys: Countdown to Liquor Day,0.128532,9/25/09
1844,35885,Amore 14,0.126448,10/30/09
1845,19900,Weather Girl,0.125174,7/10/09
1846,25377,Paintball,0.12349700000000001,4/24/09
1847,20441,The Messengers 2: The Scarecrow,0.123044,7/21/09
1848,113655,Lightbulb,0.038585,2/1/09
1849,18247,Spectacular!,0.12035,2/16/09
1850,15039,Against the Dark,0.22288200000000002,1/1/09
1851,23988,Stan Helsing,0.11886,10/27/09
1852,133365,The Diary of Anne Frank,0.256703,1/9/09
1853,29150,Big Fan,0.11445799999999999,1/18/09
1854,23509,Italians,0.114327,1/1/09
1855,40819,Best Worst Movie,0.11271700000000001,1/1/09
1856,46534,Sweet Karma,0.060334000000000006,1/1/09
1857,25154,The Marc Pease Experience,0.246935,8/21/09
1858,26367,I Can Do Bad All By Myself,0.109178,9/11/09
1859,38150,Heartless,0.108905,11/21/09
1860,35568,2081,0.108083,5/29/09
1861,31189,Cairo Time,0.107537,9/13/09
1862,52699,Hatching Pete,0.109128,4/24/09
1863,24458,The Age of Stupid,0.128661,9/21/09
1864,19105,Iron Maiden: Flight 666,0.103773,4/21/09
1865,220903,Life,0.10222300000000001,12/14/09
1866,33870,Mao's Last Dancer,0.166371,10/1/09
1867,17618,Laid to Rest,0.323342,4/2/09
1868,30974,Vertige,0.097705,1/1/09
1869,34423,The Slammin' Salmon,0.097127,1/1/09
1870,23116,Loose Change 9/11: An American Coup,0.148198,9/22/09
1871,42151,Down Terrace,0.092519,9/1/09
1872,26379,Paa,0.091395,12/4/09
1873,54507,A Very Potter Musical,0.091154,4/9/09
1874,27370,Paranormal Entity,0.090552,12/22/09
1875,42309,Fear Island,0.210628,9/8/09
1876,36432,Art & Copy,0.096111,8/21/09
1877,21641,The Damned United,0.287231,3/27/09
1878,28227,Collapse,0.083178,9/12/09
1879,281982,Doctor Who: The End of Time,0.083031,12/26/09
1880,20236,Direct Contact,0.077477,4/16/09
1881,39958,The War Boys,0.11570699999999999,5/30/09
1882,34279,CinÃ©man,0.073533,10/28/09
1883,15670,Madea Goes to Jail,0.0734929999999999,2/16/09
1884,26191,35 Rhums,0.0718299999999999,2/18/09
1885,35689,Don McKay,0.090351,4/24/09
1886,49637,The Wild and Wonderful Whites of West Virginia,0.088781,4/1/09
1887,19599,Book of Blood,0.059697,3/7/09
1888,14402,La Guerre des Miss,0.058977,1/14/09
1889,23951,Objectified,0.058472,3/14/09
1890,28238,Hamlet,0.08649,12/26/09
1891,43065,"Nightmares in Red, White and Blue",0.050789,8/6/09
1892,44750,The Winning Season,0.047028,1/19/09
1893,16634,Alien Trespass,0.044425,4/3/09
1894,21474,Bring It On: Fight to the Finish,0.043209,7/31/09
1895,281979,Doctor Who: The Waters of Mars,0.056777,12/19/09
1896,32389,Logorama,0.135759,1/1/09
1897,40534,Jonas Brothers: The Concert Experience,0.020701,2/27/09
1898,26629,R.T.T.,0.029831,12/9/09
1899,31160,Alma,0.027045,1/1/09
1900,47813,Waking Sleeping Beauty,0.026174,9/5/09
1901,24613,Kurbaan,0.023254,11/20/09
1902,18489,The Yes Men Fix the World,0.024051,1/18/09
1903,25073,Deadline,0.021121,1/1/09
1904,46641,Today's Special,0.021041,10/14/09
1905,53700,Un'estate ai Caraibi,0.015926,6/12/09
1906,19238,Table for Three,0.169317,1/1/09
1907,253835,Los Bandoleros,0.015309999999999999,7/28/09
1908,20323,Long Weekend,0.013174000000000002,8/14/09
1909,46458,Map of the Sounds of Tokyo,0.01217,12/2/09
1910,39246,Talhotblond,0.00246,2/1/09
1911,15004,His Name Was Jason: 30 Years of Friday the 13th,0.257762,2/3/09
1912,37928,Cencoroll,0.005502,7/28/09
1913,25867,De Dana Dan,0.139545,11/27/09
1914,28997,Jean Charles,0.0045899999999999995,6/26/09
1915,60366,ThanksKilling,0.019105,11/17/09
1916,31981,Jim Jefferies: I Swear to God,0.003432,5/16/09
1917,29379,Une semaine sur deux,0.005289,7/22/09
1918,31687,Circle of Eight,0.001423,10/27/09
1919,27205,Inception,9.363643,7/14/10
1920,10138,Iron Man 2,5.70486,4/28/10
1921,12155,Alice in Wonderland,5.57295,3/3/10
1922,44214,Black Swan,5.29318,12/2/10
1923,12444,Harry Potter and the Deathly Hallows: Part 1,4.8405879999999994,10/17/10
1924,20352,Despicable Me,3.7918809999999996,7/8/10
1925,27578,The Expendables,3.74884,8/3/10
1926,10191,How to Train Your Dragon,3.560424,3/5/10
1927,11324,Shutter Island,3.176169,2/18/10
1928,20526,TRON: Legacy,2.911727,12/10/10
1929,38757,Tangled,2.865684,11/24/10
1930,10193,Toy Story 3,2.711136,6/16/10
1931,27576,Salt,2.5867869999999997,7/21/10
1932,44115,127 Hours,2.440611,11/5/10
1933,37735,Easy A,2.332359,9/10/10
1934,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2.245241,8/13/10
1935,23483,Kick-Ass,2.225609,3/22/10
1936,37710,The Tourist,2.162441,12/8/10
1937,9543,Prince of Persia: The Sands of Time,2.1287990000000003,5/19/10
1938,20662,Robin Hood,2.1183099999999997,5/12/10
1939,44264,True Grit,2.100704,12/22/10
1940,18823,Clash of the Titans,2.087252,4/1/10
1941,27022,The Sorcerer's Apprentice,2.053855,7/13/10
1942,37056,Letters to Juliet,2.033563,5/14/10
1943,37799,The Social Network,1.9236939999999998,9/30/10
1944,22538,Scott Pilgrim vs. the World,1.906739,7/27/10
1945,39451,Little Fockers,1.903671,12/21/10
1946,34851,Predators,1.888263,7/3/10
1947,32657,Percy Jackson & the Olympians: The Lightning Thief,1.878018,2/1/10
1948,44048,Unstoppable,1.874641,11/4/10
1949,10192,Shrek Forever After,1.820934,5/16/10
1950,22971,Dear John,1.784073,2/4/10
1951,34544,The A-Team,1.730679,6/10/10
1952,39514,RED,1.720825,10/13/10
1953,23631,Machete,1.71986,9/1/10
1954,38365,Grown Ups,1.659355,6/24/10
1955,20504,The Book of Eli,1.624483,1/14/10
1956,35056,Date Night,1.618371,4/8/10
1957,23168,The Town,1.614028,9/15/10
1958,23169,Remember Me,1.5793700000000002,3/12/10
1959,24021,The Twilight Saga: Eclipse,1.5462120000000001,6/23/10
1960,38055,Megamind,1.540322,10/28/10
1961,10196,The Last Airbender,1.538276,6/30/10
1962,27581,The Other Guys,1.419224,8/6/10
1963,42941,30 Days of Night: Dark Days,1.402935,10/4/10
1964,49018,Insidious,1.396973,9/13/10
1965,41233,Step Up 3D,1.386743,8/4/10
1966,45269,The King's Speech,1.385499,9/6/10
1967,43347,Love & Other Drugs,1.3652790000000001,11/22/10
1968,49009,The Way Back,1.36053,9/3/10
1969,31867,Repo Men,1.348633,3/18/10
1970,23830,Last Night,1.344701,5/11/10
1971,37834,Knight and Day,1.325302,6/15/10
1972,38234,Undisputed III: Redemption,1.302132,5/22/10
1973,38167,Eat Pray Love,1.271623,8/12/10
1974,46705,Blue Valentine,1.271367,12/27/10
1975,27573,The Bounty Hunter,1.255298,3/16/10
1976,25195,Leap Year,1.2347,1/8/10
1977,22972,Green Zone,1.206958,3/11/10
1978,38745,Gulliver's Travels,1.203837,12/25/10
1979,34806,The Back-Up Plan,1.2028450000000002,4/23/10
